chunk_id,source_id,source_title,organization,format,year,url,section,chunk_length,breadcrumb
SRC001_CHUNK_8_11_9_1_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,501,Implementation > A.2.5 Non-pharmacological interventions to treat postpartum breast engorgement > Comparison 5: Breast massage compared with usual care (without breast massage) > Additional considerations
SRC001_CHUNK_8_11_9_2_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,286,Implementation > A.2.5 Non-pharmacological interventions to treat postpartum breast engorgement > Comparison 5: Breast massage compared with usual care (without breast massage) > Values
SRC001_CHUNK_8_11_9_3_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,343,Implementation > A.2.5 Non-pharmacological interventions to treat postpartum breast engorgement > Comparison 5: Breast massage compared with usual care (without breast massage) > Additional considerations
SRC001_CHUNK_8_11_9_4_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,334,Implementation > A.2.5 Non-pharmacological interventions to treat postpartum breast engorgement > Comparison 5: Breast massage compared with usual care (without breast massage) > Resources
SRC001_CHUNK_8_11_9_5_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,2320,Implementation > A.2.5 Non-pharmacological interventions to treat postpartum breast engorgement > Comparison 5: Breast massage compared with usual care (without breast massage) > Additional considerations
SRC001_CHUNK_8_11_9_6_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,878,Implementation > A.2.5 Non-pharmacological interventions to treat postpartum breast engorgement > Comparison 5: Breast massage compared with usual care (without breast massage) > Equity
SRC001_CHUNK_8_11_9_7_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,321,Implementation > A.2.5 Non-pharmacological interventions to treat postpartum breast engorgement > Comparison 5: Breast massage compared with usual care (without breast massage) > Additional considerations
SRC001_CHUNK_8_11_10_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,204,Implementation > A.2.5 Non-pharmacological interventions to treat postpartum breast engorgement > Acceptability
SRC001_CHUNK_8_11_10_1_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,231,Implementation > A.2.5 Non-pharmacological interventions to treat postpartum breast engorgement > Acceptability > Feasibility
SRC001_CHUNK_8_11_10_2_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,1836,Implementation > A.2.5 Non-pharmacological interventions to treat postpartum breast engorgement > Acceptability > Additional considerations
SRC001_CHUNK_8_12_0_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,169,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement
SRC001_CHUNK_8_12_1_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,336,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > RECOMMENDATION 9
SRC001_CHUNK_8_12_1_1_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,516,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > RECOMMENDATION 9 > Remarks
SRC001_CHUNK_8_12_1_2_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,195,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > RECOMMENDATION 9 > Summary of evidence and considerations
SRC001_CHUNK_8_12_1_3_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,1362,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > RECOMMENDATION 9 > Effects of the interventions (EB Table A.2.6)
SRC001_CHUNK_8_12_2_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,328,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 1: Subcutaneous oxytocin compared with placebo
SRC001_CHUNK_8_12_2_1_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,612,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 1: Subcutaneous oxytocin compared with placebo > Maternal outcomes
SRC001_CHUNK_8_12_2_2_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,291,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 1: Subcutaneous oxytocin compared with placebo > Newborn/infant outcomes
SRC001_CHUNK_8_12_2_3_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,324,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 1: Subcutaneous oxytocin compared with placebo > Additional considerations
SRC001_CHUNK_8_12_2_4_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,261,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 1: Subcutaneous oxytocin compared with placebo > Values
SRC001_CHUNK_8_12_2_5_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,386,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 1: Subcutaneous oxytocin compared with placebo > Additional considerations
SRC001_CHUNK_8_12_2_6_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,3436,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 1: Subcutaneous oxytocin compared with placebo > Resources
SRC001_CHUNK_8_12_2_7_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,644,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 1: Subcutaneous oxytocin compared with placebo > Equity
SRC001_CHUNK_8_12_2_8_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,727,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 1: Subcutaneous oxytocin compared with placebo > Additional considerations
SRC001_CHUNK_8_12_3_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,997,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Acceptability
SRC001_CHUNK_8_12_3_1_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,403,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Acceptability > Additional considerations
SRC001_CHUNK_8_12_3_2_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,227,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Acceptability > Feasibility
SRC001_CHUNK_8_12_3_3_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,682,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Acceptability > Additional considerations
SRC001_CHUNK_8_12_3_4_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,1609,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Acceptability > Table 3.32 Summary of judgements: Subcutaneous oxytocin compared with placebo
SRC001_CHUNK_8_12_4_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,209,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 2: Proteolytic enzymes compared with placebo
SRC001_CHUNK_8_12_4_1_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,510,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 2: Proteolytic enzymes compared with placebo > Comparison 2a: Oral protease complex compared with placebo
SRC001_CHUNK_8_12_4_2_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,713,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 2: Proteolytic enzymes compared with placebo > Maternal outcomes
SRC001_CHUNK_8_12_4_3_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,289,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 2: Proteolytic enzymes compared with placebo > Newborn/infant outcomes
SRC001_CHUNK_8_12_4_4_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,750,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 2: Proteolytic enzymes compared with placebo > Comparison 2b: Oral serrapeptase compared with placebo
SRC001_CHUNK_8_12_4_5_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,854,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 2: Proteolytic enzymes compared with placebo > Maternal outcomes
SRC001_CHUNK_8_12_4_6_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,289,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 2: Proteolytic enzymes compared with placebo > Newborn/infant outcomes
SRC001_CHUNK_8_12_4_7_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,623,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 2: Proteolytic enzymes compared with placebo > Additional considerations
SRC001_CHUNK_8_12_4_8_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,259,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 2: Proteolytic enzymes compared with placebo > Values
SRC001_CHUNK_8_12_4_9_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,282,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 2: Proteolytic enzymes compared with placebo > Resources
SRC001_CHUNK_8_12_4_10_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,2157,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 2: Proteolytic enzymes compared with placebo > Equity
SRC001_CHUNK_8_12_4_11_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,328,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Comparison 2: Proteolytic enzymes compared with placebo > Additional considerations
SRC001_CHUNK_8_12_5_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,234,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Acceptability
SRC001_CHUNK_8_12_5_1_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,533,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Acceptability > Additional considerations
SRC001_CHUNK_8_12_5_2_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,227,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Acceptability > Feasibility
SRC001_CHUNK_8_12_5_3_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,1865,Implementation > A.2.6 Pharmacological interventions to treat postpartum breast engorgement > Acceptability > Additional considerations
SRC001_CHUNK_8_13_0_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,69,Implementation > A.3  PREVENTIVE MEASURES
SRC001_CHUNK_8_13_1_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,205,Implementation > A.3  PREVENTIVE MEASURES > Background
SRC001_CHUNK_8_13_2_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,954,Implementation > A.3  PREVENTIVE MEASURES > Mastitis
SRC001_CHUNK_8_13_3_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,1562,Implementation > A.3  PREVENTIVE MEASURES > Postpartum constipation
SRC001_CHUNK_8_13_3_1_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,708,Implementation > A.3  PREVENTIVE MEASURES > Postpartum constipation > Box 3.4 Values
SRC001_CHUNK_8_13_4_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,191,Implementation > A.3  PREVENTIVE MEASURES > A.3.1  Non-pharmacological interventions to prevent postpartum mastitis
SRC001_CHUNK_8_13_4_1_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,470,Implementation > A.3  PREVENTIVE MEASURES > A.3.1  Non-pharmacological interventions to prevent postpartum mastitis > RECOMMENDATION 10
SRC001_CHUNK_8_13_4_2_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,1512,Implementation > A.3  PREVENTIVE MEASURES > A.3.1  Non-pharmacological interventions to prevent postpartum mastitis > Remarks
SRC001_CHUNK_8_13_4_3_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,200,Implementation > A.3  PREVENTIVE MEASURES > A.3.1  Non-pharmacological interventions to prevent postpartum mastitis > Summary of evidence and considerations
SRC001_CHUNK_8_13_4_4_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,1059,Implementation > A.3  PREVENTIVE MEASURES > A.3.1  Non-pharmacological interventions to prevent postpartum mastitis > Effects of the interventions (EB Table A.3.1)
SRC001_CHUNK_8_13_5_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,418,Implementation > A.3  PREVENTIVE MEASURES > Comparison 1: Probiotics compared with placebo
SRC001_CHUNK_8_13_5_1_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,713,Implementation > A.3  PREVENTIVE MEASURES > Comparison 1: Probiotics compared with placebo > Maternal outcomes
SRC001_CHUNK_8_13_5_2_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,270,Implementation > A.3  PREVENTIVE MEASURES > Comparison 1: Probiotics compared with placebo > Newborn/infant outcomes
SRC001_CHUNK_8_13_5_3_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,812,Implementation > A.3  PREVENTIVE MEASURES > Comparison 1: Probiotics compared with placebo > Additional considerations
SRC001_CHUNK_8_13_5_4_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,798,Implementation > A.3  PREVENTIVE MEASURES > Comparison 1: Probiotics compared with placebo > Values
SRC001_CHUNK_8_13_5_5_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,325,Implementation > A.3  PREVENTIVE MEASURES > Comparison 1: Probiotics compared with placebo > Additional considerations
SRC001_CHUNK_8_13_5_6_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,240,Implementation > A.3  PREVENTIVE MEASURES > Comparison 1: Probiotics compared with placebo > Resources
SRC001_CHUNK_8_13_5_7_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,618,Implementation > A.3  PREVENTIVE MEASURES > Comparison 1: Probiotics compared with placebo > Equity
SRC001_CHUNK_8_13_5_8_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,2043,Implementation > A.3  PREVENTIVE MEASURES > Comparison 1: Probiotics compared with placebo > Additional considerations
SRC001_CHUNK_8_13_6_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,1314,Implementation > A.3  PREVENTIVE MEASURES > Acceptability
SRC001_CHUNK_8_13_6_1_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,233,Implementation > A.3  PREVENTIVE MEASURES > Acceptability > Additional considerations
SRC001_CHUNK_8_13_6_2_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,1417,Implementation > A.3  PREVENTIVE MEASURES > Acceptability > Feasibility
SRC001_CHUNK_8_13_6_3_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,1786,Implementation > A.3  PREVENTIVE MEASURES > Acceptability > Additional considerations
SRC001_CHUNK_8_13_7_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,552,Implementation > A.3  PREVENTIVE MEASURES > Comparison 2: Hydrothermally processed cereal with anti-secretory factor-inducing properties compared with standard cereal (serving as a placebo)
SRC001_CHUNK_8_13_7_1_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,691,Implementation > A.3  PREVENTIVE MEASURES > Comparison 2: Hydrothermally processed cereal with anti-secretory factor-inducing properties compared with standard cereal (serving as a placebo) > Maternal outcomes
SRC001_CHUNK_8_13_7_2_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,368,Implementation > A.3  PREVENTIVE MEASURES > Comparison 2: Hydrothermally processed cereal with anti-secretory factor-inducing properties compared with standard cereal (serving as a placebo) > Newborn/infant outcomes
SRC001_CHUNK_8_13_7_3_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,301,Implementation > A.3  PREVENTIVE MEASURES > Comparison 2: Hydrothermally processed cereal with anti-secretory factor-inducing properties compared with standard cereal (serving as a placebo) > Values
SRC001_CHUNK_8_13_7_4_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,379,Implementation > A.3  PREVENTIVE MEASURES > Comparison 2: Hydrothermally processed cereal with anti-secretory factor-inducing properties compared with standard cereal (serving as a placebo) > Additional considerations
SRC001_CHUNK_8_13_7_5_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,339,Implementation > A.3  PREVENTIVE MEASURES > Comparison 2: Hydrothermally processed cereal with anti-secretory factor-inducing properties compared with standard cereal (serving as a placebo) > Resources
SRC001_CHUNK_8_13_7_6_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,2574,Implementation > A.3  PREVENTIVE MEASURES > Comparison 2: Hydrothermally processed cereal with anti-secretory factor-inducing properties compared with standard cereal (serving as a placebo) > Equity
SRC001_CHUNK_8_13_7_7_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,357,Implementation > A.3  PREVENTIVE MEASURES > Comparison 2: Hydrothermally processed cereal with anti-secretory factor-inducing properties compared with standard cereal (serving as a placebo) > Additional considerations
SRC001_CHUNK_8_13_8_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,173,Implementation > A.3  PREVENTIVE MEASURES > Acceptability
SRC001_CHUNK_8_13_8_1_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,233,Implementation > A.3  PREVENTIVE MEASURES > Acceptability > Additional considerations
SRC001_CHUNK_8_13_8_2_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,184,Implementation > A.3  PREVENTIVE MEASURES > Acceptability > Feasibility
SRC001_CHUNK_8_13_8_3_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,1737,Implementation > A.3  PREVENTIVE MEASURES > Acceptability > Additional considerations
SRC001_CHUNK_8_13_9_0_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,502,Implementation > A.3  PREVENTIVE MEASURES > Comparison 3: Specialist breastfeeding education compared with usual care
SRC001_CHUNK_8_13_9_1_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,1047,Implementation > A.3  PREVENTIVE MEASURES > Comparison 3: Specialist breastfeeding education compared with usual care > Maternal outcomes
SRC001_CHUNK_8_13_9_2_0_0,SRC001,WHO recommendations on maternal and newborn care for a positive postnatal experience,WHO,Guideline PDF,2022,https://www.who.int/publications/i/item/9789240045989,A. International guidelines / downloadable guidance sources,579,Implementation > A.3  PREVENTIVE MEASURES > Comparison 3: Specialist breastfeeding education compared with usual care > Newborn/infant outcomes
